id_municipio,municipio,uf,indicador,ano
2910701,Euclides da Cunha,BA,31.34,2024
2904902,Cachoeira,BA,33.06,2024
3305208,São Pedro da Aldeia,RJ,55.74,2024
1506005,Prainha,PA,43.28,2024
3303302,Niterói,RJ,51.2,2024
5212907,Marzagão,GO,83.33,2024
2905602,Camacan,BA,24.61,2024
1501402,Belém,PA,46.08,2024
4213302,Ponte Alta,SC,55.08,2024
2802809,Indiaroba,SE,34.31,2024
5002100,Bela Vista,MS,48.18,2024
5008404,Vicentina,MS,54.36,2024
2409803,Pedro Velho,RN,24.05,2024
2919207,Lauro de Freitas,BA,28.75,2024
2705200,Messias,AL,41.87,2024
4304630,Capão da Canoa,RS,37.4,2024
2807402,Tobias Barreto,SE,46.26,2024
1200138,Bujari,AC,26.69,2024
2800308,Aracaju,SE,38.08,2024
5103403,Cuiabá,MT,50.67,2024
2102101,Brejo,MA,58.08,2024
2413409,Serra Negra do Norte,RN,31.59,2024
2917334,Iuiú,BA,25.53,2024
4312500,Mostardas,RS,39.2,2024
2804458,Nossa Senhora Aparecida,SE,59.01,2024
2931202,Taperoá,BA,47.52,2024
4100459,Altamira do Paraná,PR,74.47,2024
2909109,Coribe,BA,30.71,2024
1502764,Cumaru do Norte,PA,45.2,2024
3139300,Manga,MG,42.75,2024
1505809,Portel,PA,40.72,2024
1717909,Ponte Alta do Tocantins,TO,30.99,2024
2415008,Vila Flor,RN,39.06,2024
2927903,Santa Inês,BA,47.31,2024
2910701,Euclides da Cunha,BA,32.37,2024
4305173,Cerro Grande do Sul,RS,42.8,2024
1300805,Borba,AM,41.24,2024
5001904,Bataguassu,MS,52.31,2024
3301306,Casimiro de Abreu,RJ,58.33,2024
2611309,Pombos,PE,40.45,2024
4319208,São Nicolau,RS,36.6,2024
1703057,Bandeirantes do Tocantins,TO,36.96,2024
3167905,Tabuleiro,MG,74.43,2024
4301800,Barracão,RS,56.4,2024
4316451,Salto do Jacuí,RS,63.6,2024
1303007,Nhamundá,AM,59.5,2024
2913606,Ilhéus,BA,26.63,2024
2913705,Inhambupe,BA,30.13,2024
2925501,Prado,BA,28.97,2024
2106706,Mirador,MA,55.82,2024
1504950,Nova Esperança do Piriá,PA,50.02,2024
2107407,Olho d'Água das Cunhãs,MA,58.91,2024
4112306,Japira,PR,64.46,2024
1504059,Mãe do Rio,PA,46.97,2024
4300604,Alvorada,RS,34.3,2024
2903904,Bom Jesus da Lapa,BA,34.55,2024
2704203,Limoeiro de Anadia,AL,44.61,2024
2903276,Barrocas,BA,46.15,2024
1502202,Capanema,PA,59.24,2024
2105658,Junco do Maranhão,MA,67.86,2024
2509057,Marcação,PB,22.15,2024
2913606,Ilhéus,BA,26.35,2024
2925006,Planalto,BA,24.31,2024
2930303,Serra Dourada,BA,33.09,2024
2109056,Porto Rico do Maranhão,MA,34.42,2024
3172004,Visconde do Rio Branco,MG,65.77,2024
2705408,Monteirópolis,AL,31.11,2024
2930402,Serra Preta,BA,36.67,2024
2204907,Isaías Coelho,PI,34.44,2024
1200393,Porto Walter,AC,39.79,2024
4310108,Igrejinha,RS,34.0,2024
4100400,Almirante Tamandaré,PR,45.12,2024
3140209,Maripá de Minas,MG,59.26,2024
1717800,Ponte Alta do Bom Jesus,TO,44.56,2024
2102374,Cachoeira Grande,MA,56.05,2024
4218301,Três Barras,SC,58.1,2024
1501600,Bonito,PA,32.2,2024
3127057,Fronteira dos Vales,MG,65.19,2024
4320859,Tabaí,RS,24.7,2024
2406205,Lagoa d'Anta,RN,29.12,2024
4218004,Tijucas,SC,44.84,2024
3142809,Monte Alegre de Minas,MG,56.72,2024
3122504,Dom Cavati,MG,73.35,2024
3142007,Mirabela,MG,48.06,2024
2601003,Angelim,PE,62.41,2024
2906006,Campo Formoso,BA,39.03,2024
1715101,Novo Acordo,TO,36.09,2024
2101400,Balsas,MA,39.54,2024
3154150,Reduto,MG,85.67,2024
2929701,Sátiro Dias,BA,30.68,2024
3532157,Nantes,SP,36.18,2024
3127073,Fruta de Leite,MG,66.89,2024
4103602,Cambará,PR,58.04,2024
1100205,Porto Velho,RO,50.84,2024
2103802,Dom Pedro,MA,43.95,2024
4120507,Primeiro de Maio,PR,62.66,2024
3153301,Presidente Kubitschek,MG,79.86,2024
1506500,Santa Isabel do Pará,PA,34.18,2024
2923001,Nova Viçosa,BA,37.21,2024
4315503,Restinga Seca,RS,33.0,2024
4322202,Tupanciretã,RS,41.2,2024
2807600,Umbaúba,SE,39.34,2024
4318705,São Leopoldo,RS,38.8,2024
2911659,Guajeru,BA,36.78,2024
2806206,Salgado,SE,44.89,2024
5004908,Jaraguari,MS,45.19,2024
2201770,Boa Hora,PI,47.16,2024
1301902,Itacoatiara,AM,49.37,2024
3141108,Matozinhos,MG,57.88,2024
1502202,Capanema,PA,59.49,2024
1300029,Alvarães,AM,60.89,2024
2925253,Ponto Novo,BA,36.99,2024
2925956,Rafael Jambeiro,BA,33.53,2024
1507904,Soure,PA,52.41,2024
2801306,Capela,SE,35.78,2024
1710508,Itacajá,TO,41.1,2024
3113305,Carangola,MG,52.42,2024
3305554,Seropédica,RJ,50.53,2024
1101435,Nova União,RO,70.92,2024
1101401,Monte Negro,RO,69.92,2024
4304630,Capão da Canoa,RS,47.5,2024
1506807,Santarém,PA,51.29,2024
4303707,Campina das Missões,RS,50.3,2024
3136504,Jordânia,MG,55.77,2024
3301108,Cantagalo,RJ,52.0,2024
2910057,Dias d'Ávila,BA,32.25,2024
2915601,Itamaraju,BA,37.41,2024
4202305,Biguaçu,SC,35.03,2024
3126901,Frei Inocêncio,MG,64.71,2024
1505437,Ourilândia do Norte,PA,53.11,2024
5005806,Nioaque,MS,60.98,2024
2202653,Caxingó,PI,46.21,2024
2923308,Ouriçangas,BA,50.59,2024
4127908,Tuneiras do Oeste,PR,68.12,2024
4301107,Arroio dos Ratos,RS,35.0,2024
5005152,Juti,MS,47.67,2024
5007554,Santa Rita do Pardo,MS,51.3,2024
2908903,Coração de Maria,BA,21.3,2024
2412559,São Miguel do Gostoso,RN,30.54,2024
4200705,Alfredo Wagner,SC,46.43,2024
2924678,Piraí do Norte,BA,42.86,2024
1503903,Juruti,PA,50.25,2024
2602100,Bom Conselho,PE,60.74,2024
5005681,Mundo Novo,MS,46.46,2024
2915353,Itaguaçu da Bahia,BA,32.8,2024
2805802,Riachão do Dantas,SE,34.65,2024
2908507,Conceição do Jacuípe,BA,37.5,2024
2611408,Primavera,PE,50.41,2024
4109203,Guaraci,PR,72.67,2024
1500958,Aurora do Pará,PA,55.54,2024
2413359,Serra do Mel,RN,27.68,2024
2914000,Ipirá,BA,34.46,2024
1300680,Boa Vista do Ramos,AM,31.41,2024
2912103,Ibicaraí,BA,37.95,2024
2413102,Senador Elói de Souza,RN,26.26,2024
1506161,Rio Maria,PA,56.31,2024
3121308,Descoberto,MG,73.05,2024
1503705,Itupiranga,PA,44.08,2024
1301001,Carauari,AM,61.24,2024
2107456,Olinda Nova do Maranhão,MA,37.64,2024
4209151,José Boiteux,SC,43.47,2024
3171501,Mathias Lobato,MG,67.61,2024
4218004,Tijucas,SC,17.91,2024
2933059,Várzea da Roça,BA,20.73,2024
4311627,Lindolfo Collor,RS,39.0,2024
2700607,Barra de São Miguel,AL,39.04,2024
1503903,Juruti,PA,51.0,2024
1503408,Inhangapi,PA,45.41,2024
3156502,Rubelita,MG,76.83,2024
2913903,Ipiaú,BA,25.15,2024
1200385,Plácido de Castro,AC,36.37,2024
4107702,Fênix,PR,61.86,2024
3124807,Estrela do Sul,MG,69.36,2024
4218004,Tijucas,SC,15.28,2024
2805703,Propriá,SE,34.13,2024
2608008,Jataúba,PE,37.15,2024
1302504,Manacapuru,AM,37.28,2024
2100501,Alto Parnaíba,MA,51.99,2024
3112703,Capitão Enéas,MG,63.8,2024
5203302,Bela Vista de Goiás,GO,62.27,2024
2107605,Palmeirândia,MA,70.09,2024
1101005,Governador Jorge Teixeira,RO,70.76,2024
2908408,Conceição do Coité,BA,30.94,2024
2406502,Lagoa Nova,RN,35.61,2024
2207751,Passagem Franca do Piauí,PI,64.51,2024
3133303,Itaobim,MG,49.62,2024
4303103,Cachoeirinha,RS,39.9,2024
3303203,Nilópolis,RJ,47.32,2024
4322327,Turuçu,RS,61.7,2024
2112456,Turilândia,MA,49.69,2024
4318622,São José dos Ausentes,RS,37.1,2024
5003207,Corumbá,MS,38.3,2024
2700409,Atalaia,AL,44.27,2024
5003801,Fátima do Sul,MS,59.59,2024
1500800,Ananindeua,PA,55.23,2024
2606101,Glória do Goitá,PE,66.22,2024
1502509,Chaves,PA,74.09,2024
2915304,Itagimirim,BA,25.0,2024
4304101,Campos Borges,RS,31.5,2024
2917300,Ituberá,BA,29.17,2024
1304203,Tefé,AM,57.3,2024
4117404,Ourizona,PR,57.5,2024
3300704,Cabo Frio,RJ,55.08,2024
1303957,São Sebastião do Uatumã,AM,73.45,2024
2613404,São José da Coroa Grande,PE,39.24,2024
4305454,Cidreira,RS,33.0,2024
1501451,Belterra,PA,57.61,2024
1100205,Porto Velho,RO,51.67,2024
1303205,Novo Airão,AM,57.09,2024
2921401,Mirangaba,BA,29.41,2024
2915106,Itagi,BA,23.53,2024
3303104,Natividade,RJ,56.91,2024
2706109,Ouro Branco,AL,52.43,2024
2206803,Nossa Senhora dos Remédios,PI,45.57,2024
1504422,Marituba,PA,48.97,2024
2607802,Itaquitinga,PE,57.35,2024
1302702,Manicoré,AM,61.53,2024
2402808,Coronel Ezequiel,RN,32.68,2024
4317103,Sant'Ana do Livramento,RS,44.5,2024
1503606,Itaituba,PA,59.22,2024
3154150,Reduto,MG,83.87,2024
2804508,Nossa Senhora da Glória,SE,31.24,2024
2922003,Mucuri,BA,47.96,2024
2701803,Carneiros,AL,38.85,2024
2904605,Brumado,BA,42.15,2024
4212700,Petrolândia,SC,66.84,2024
4100103,Abatiá,PR,57.74,2024
1508050,Trairão,PA,62.19,2024
4117057,Nova Laranjeiras,PR,68.33,2024
2807303,Telha,SE,42.47,2024
2100808,Anapurus,MA,34.63,2024
2702900,Girau do Ponciano,AL,39.96,2024
3161502,São Geraldo,MG,78.32,2024
4109757,Ibema,PR,70.35,2024
2106359,Marajá do Sena,MA,39.77,2024
2200509,Amarante,PI,32.94,2024
5008404,Vicentina,MS,53.73,2024
1304005,Silves,AM,41.71,2024
3301850,Guapimirim,RJ,47.75,2024
3300258,Arraial do Cabo,RJ,58.05,2024
2927606,Santa Brígida,BA,28.39,2024
1200807,Porto Acre,AC,39.69,2024
2101905,Bequimão,MA,59.75,2024
4322301,Tuparendi,RS,53.0,2024
4303004,Cachoeira do Sul,RS,40.5,2024
2707701,Rio Largo,AL,38.78,2024
2607604,Ilha de Itamaracá,PE,50.6,2024
1302603,Manaus,AM,50.13,2024
2112407,Turiaçu,MA,64.42,2024
2907509,Catu,BA,39.39,2024
2706307,Palmeira dos Índios,AL,39.19,2024
4207205,Imaruí,SC,44.12,2024
2929503,São Sebastião do Passé,BA,46.1,2024
2104602,Governador Eugênio Barros,MA,48.13,2024
4111258,Itaperuçu,PR,52.37,2024
2703403,Jacaré dos Homens,AL,54.66,2024
2107001,Montes Altos,MA,55.27,2024
1100924,Chupinguaia,RO,71.99,2024
5107040,Primavera do Leste,MT,33.91,2024
2902054,Araças,BA,38.26,2024
2901205,Anagé,BA,32.17,2024
4116208,Morretes,PR,59.7,2024
2601409,Barreiros,PE,53.05,2024
2612455,Santa Cruz,PE,69.1,2024
2104206,Fortuna,MA,72.06,2024
4101101,Andirá,PR,64.82,2024
4126108,São Tomé,PR,69.88,2024
1101807,Vale do Paraíso,RO,44.06,2024
1302405,Lábrea,AM,66.7,2024
1703073,Barra do Ouro,TO,18.26,2024
2401909,Caiçara do Rio do Vento,RN,32.54,2024
2919959,Maetinga,BA,47.37,2024
2202117,Campo Alegre do Fidalgo,PI,59.33,2024
3112059,Cantagalo,MG,65.99,2024
2926657,Ribeirão do Largo,BA,52.63,2024
5215900,Palminópolis,GO,82.81,2024
4118303,Paranapoema,PR,61.71,2024
1100114,Jaru,RO,83.66,2024
2800308,Aracaju,SE,44.28,2024
2103752,Davinópolis,MA,69.82,2024
2803500,Lagarto,SE,37.5,2024
1301308,Codajás,AM,48.37,2024
4202701,Botuverá,SC,63.97,2024
2616001,Venturosa,PE,59.29,2024
1301951,Itamarati,AM,82.76,2024
4314902,Porto Alegre,RS,27.4,2024
2903201,Barreiras,BA,36.09,2024
1302504,Manacapuru,AM,39.48,2024
2106508,Matinha,MA,46.67,2024
1501402,Belém,PA,51.6,2024
4219853,Zortéa,SC,57.58,2024
2904050,Bonito,BA,34.0,2024
2931103,Tanquinho,BA,30.67,2024
4321600,Tramandaí,RS,36.7,2024
2602902,Cabo de Santo Agostinho,PE,50.72,2024
1303403,Parintins,AM,61.89,2024
3118403,Conselheiro Pena,MG,43.68,2024
4214151,Princesa,SC,64.05,2024
1703883,Carmolândia,TO,27.47,2024
1501576,Bom Jesus do Tocantins,PA,51.82,2024
2513604,Santana dos Garrotes,PB,52.77,2024
1711803,Juarina,TO,49.1,2024
2513109,Salgado de São Félix,PB,40.52,2024
2922854,Nova Redenção,BA,27.03,2024
4117602,Palmas,PR,54.27,2024
2108603,Pinheiro,MA,46.82,2024
2707503,Porto Real do Colégio,AL,75.68,2024
4103370,Brasilândia do Sul,PR,77.7,2024
4312302,Miraguaí,RS,51.7,2024
1507607,São Miguel do Guamá,PA,49.59,2024
2105005,Humberto de Campos,MA,59.22,2024
2501807,Bayeux,PB,36.71,2024
5107354,São José do Xingu,MT,35.26,2024
4307500,Espumoso,RS,50.3,2024
3158201,Santa Maria do Suaçuí,MG,66.73,2024
3161056,São Félix de Minas,MG,67.09,2024
4110003,Iguaraçu,PR,58.96,2024
2916708,Itaquara,BA,34.25,2024
2905701,Camaçari,BA,36.56,2024
2709004,Tanque d'Arca,AL,53.45,2024
3300936,Carapebus,RJ,59.54,2024
5214002,Mozarlândia,GO,66.57,2024
3304409,Rio Claro,RJ,65.54,2024
2807105,Simão Dias,SE,30.35,2024
4301602,Bagé,RS,36.6,2024
2927408,Salvador,BA,36.75,2024
2614857,Tamandaré,PE,57.18,2024
5103502,Diamantino,MT,46.32,2024
3306008,Três Rios,RJ,51.43,2024
1100254,Presidente Médici,RO,71.14,2024
2411056,Tibau,RN,33.61,2024
2913507,Iguaí,BA,31.48,2024
1705607,Conceição do Tocantins,TO,35.8,2024
2928703,Santo Antônio de Jesus,BA,40.9,2024
2706422,Pariconha,AL,34.4,2024
4303558,Camargo,RS,55.6,2024
3104502,Arinos,MG,48.56,2024
3126307,Fortaleza de Minas,MG,62.75,2024
4322103,Tucunduva,RS,62.9,2024
2402204,Canguaretama,RN,32.26,2024
2405405,Japi,RN,31.34,2024
2927408,Salvador,BA,36.85,2024
1303205,Novo Airão,AM,59.26,2024
4300604,Alvorada,RS,36.2,2024
2925709,Presidente Jânio Quadros,BA,31.78,2024
2918001,Jequié,BA,39.48,2024
2917805,Jaguaripe,BA,46.85,2024
5008008,Terenos,MS,47.09,2024
3153608,Prudente de Morais,MG,70.09,2024
2609154,Manari,PE,52.89,2024
1505502,Paragominas,PA,56.72,2024
2902500,Baianópolis,BA,35.92,2024
4306403,Dois Irmãos,RS,61.2,2024
1300144,Apuí,AM,64.17,2024
1100114,Jaru,RO,65.15,2024
2204659,Ilha Grande,PI,34.84,2024
2411502,Santo Antônio,RN,35.59,2024
2925105,Poções,BA,42.93,2024
4313102,Nova Palma,RS,62.7,2024
1100114,Jaru,RO,63.99,2024
2209302,Santa Luz,PI,55.68,2024
1100122,Ji-Paraná,RO,58.73,2024
3156007,Rio Vermelho,MG,74.26,2024
4309308,Guaíba,RS,31.5,2024
4215455,Sangão,SC,38.53,2024
3132701,Itambacuri,MG,57.69,2024
4317905,Santo Cristo,RS,60.5,2024
2505808,Duas Estradas,PB,60.0,2024
5213772,Montividiu do Norte,GO,65.74,2024
1500800,Ananindeua,PA,53.37,2024
2703809,Joaquim Gomes,AL,27.93,2024
2924009,Paulo Afonso,BA,30.51,2024
4320677,Sinimbu,RS,36.3,2024
2407203,Macau,RN,32.94,2024
2933174,Varzedo,BA,40.0,2024
4313011,Nova Candelária,RS,60.0,2024
2932309,Ubatã,BA,41.9,2024
3143708,Morro do Pilar,MG,61.85,2024
2901106,Amélia Rodrigues,BA,47.14,2024
1302603,Manaus,AM,51.37,2024
4119251,Pinhal de São Bento,PR,97.14,2024
2706422,Pariconha,AL,56.98,2024
3102902,Antônio Carlos,MG,71.65,2024
4203402,Campo Belo do Sul,SC,45.29,2024
4308102,Feliz,RS,51.1,2024
4126272,Saudade do Iguaçu,PR,85.49,2024
2800308,Aracaju,SE,47.18,2024
3517802,Guaraçaí,SP,60.72,2024
2502300,Bom Sucesso,PB,45.24,2024
2610806,Pedra,PE,54.87,2024
2109601,Rosário,MA,57.6,2024
4116109,Moreira Sales,PR,78.01,2024
2906873,Capim Grosso,BA,29.34,2024
4111803,Jacarezinho,PR,47.68,2024
2110708,São Domingos do Maranhão,MA,50.11,2024
1303908,São Paulo de Olivença,AM,58.16,2024
2509057,Marcação,PB,24.23,2024
2924801,Piritiba,BA,40.58,2024
1200609,Tarauacá,AC,45.18,2024
2706422,Pariconha,AL,68.76,2024
4312377,Monte Alegre dos Campos,RS,36.2,2024
2407104,Macaíba,RN,30.44,2024
1300904,Canutama,AM,70.75,2024
1716604,Peixe,TO,42.93,2024
4323002,Viamão,RS,36.7,2024
5107859,São Félix do Araguaia,MT,33.38,2024
1501956,Cachoeira do Piriá,PA,52.04,2024
4322301,Tuparendi,RS,52.7,2024
3302700,Maricá,RJ,59.97,2024
4100202,Adrianópolis,PR,60.95,2024
2931350,Teixeira de Freitas,BA,35.04,2024
2914703,Itaberaba,BA,41.07,2024
5103809,Figueirópolis D'Oeste,MT,58.78,2024
1502301,Capitão Poço,PA,48.98,2024
3118106,Congonhas do Norte,MG,60.49,2024
4212908,Pinhalzinho,SC,70.54,2024
2929404,São Miguel das Matas,BA,36.76,2024
4301636,Balneário Pinhal,RS,43.6,2024
2900702,Alagoinhas,BA,36.64,2024
2910305,Elísio Medrado,BA,35.29,2024
2933000,Valente,BA,37.25,2024
2607505,Itaíba,PE,58.6,2024
4323408,Vila Maria,RS,57.4,2024
1303700,Santo Antônio do Içá,AM,63.3,2024
4322707,Vera Cruz,RS,44.5,2024
2410504,Rafael Fernandes,RN,39.27,2024
4119301,Pinhão,PR,61.33,2024
5209606,Heitoraí,GO,83.54,2024
2929909,Seabra,BA,34.98,2024
1200450,Senador Guiomard,AC,43.66,2024
3112109,Caparaó,MG,67.92,2024
2603207,Caetés,PE,57.25,2024
2905800,Camamu,BA,28.39,2024
4309308,Guaíba,RS,32.7,2024
2922805,Nova Itarana,BA,34.65,2024
4211108,Monte Castelo,SC,43.19,2024
1500800,Ananindeua,PA,52.74,2024
4203501,Campo Erê,SC,48.28,2024
4200101,Abelardo Luz,SC,34.52,2024
2407302,Marcelino Vieira,RN,26.79,2024
2703809,Joaquim Gomes,AL,27.68,2024
4308508,Frederico Westphalen,RS,53.8,2024
2109452,Raposa,MA,48.35,2024
2209005,Rio Grande do Piauí,PI,41.79,2024
2926608,Ribeira do Pombal,BA,40.72,2024
4109906,Icaraíma,PR,51.76,2024
1300706,Boca do Acre,AM,49.61,2024
2927309,Salinas da Margarida,BA,45.77,2024
1501808,Breves,PA,55.58,2024
4313656,Palmares do Sul,RS,45.2,2024
2706307,Palmeira dos Índios,AL,38.7,2024
2917706,Jaguarari,BA,40.77,2024
1301951,Itamarati,AM,82.23,2024
2928802,Santo Estêvão,BA,31.86,2024
1718865,Santa Fé do Araguaia,TO,31.33,2024
2701605,Canapi,AL,62.21,2024
2107803,Parnarama,MA,54.65,2024
4201406,Araranguá,SC,61.61,2024
4306205,Cruzeiro do Sul,RS,35.2,2024
4316907,Santa Maria,RS,39.7,2024
2706307,Palmeira dos Índios,AL,38.67,2024
5003306,Coxim,MS,39.19,2024
4312500,Mostardas,RS,40.3,2024
2614303,Moreilândia,PE,56.94,2024
3305000,São João da Barra,RJ,58.22,2024
4120903,Quedas do Iguaçu,PR,61.62,2024
5219258,Santa Fé de Goiás,GO,92.78,2024
2901700,Antônio Cardoso,BA,25.76,2024
2610707,Paulista,PE,18.18,2024
3501400,Álvaro de Carvalho,SP,58.33,2024
4300604,Alvorada,RS,37.0,2024
2914307,Iramaia,BA,36.36,2024
2209401,Santo Antônio de Lisboa,PI,55.71,2024
2414506,Umarizal,RN,46.97,2024
3116001,Chalé,MG,62.53,2024
2900108,Abaíra,BA,42.42,2024
5104500,Indiavaí,MT,67.61,2024
2706448,Paripueira,AL,35.8,2024
1713957,Muricilândia,TO,49.28,2024
4204558,Correia Pinto,SC,56.97,2024
4110300,Inajá,PR,69.71,2024
2929057,São Félix do Coribe,BA,36.59,2024
2807105,Simão Dias,SE,35.97,2024
4315503,Restinga Seca,RS,42.4,2024
3146305,Padre Paraíso,MG,57.39,2024
4323457,Vila Nova do Sul,RS,44.0,2024
2902658,Banzaê,BA,36.73,2024
2918308,Jitaúna,BA,40.82,2024
5219803,São Domingos,GO,65.94,2024
4312401,Montenegro,RS,39.8,2024
4316907,Santa Maria,RS,40.3,2024
1504802,Monte Alegre,PA,46.69,2024
4119509,Piraquara,PR,50.54,2024
4301875,Barra do Quaraí,RS,26.6,2024
2916203,Itapé,BA,35.38,2024
2912905,Ibirataia,BA,37.44,2024
2614709,Tacaimbó,PE,43.99,2024
3304102,Porciúncula,RJ,52.38,2024
5005681,Mundo Novo,MS,49.43,2024
2613701,São Lourenço da Mata,PE,53.32,2024
2906709,Cândido Sales,BA,30.86,2024
2514107,São João do Tigre,PB,48.38,2024
4305439,Chuí,RS,45.9,2024
4207205,Imaruí,SC,44.91,2024
3155900,Rio Preto,MG,62.04,2024
1300631,Beruri,AM,79.88,2024
2100436,Alto Alegre do Maranhão,MA,51.5,2024
2613008,São Bento do Una,PE,64.03,2024
5300108,Brasília,DF,59.13,2024
3170438,União de Minas,MG,72.68,2024
3107703,Bom Jesus do Amparo,MG,90.32,2024
2907905,Cipó,BA,31.09,2024
4309050,Glorinha,RS,34.3,2024
3169604,Tupaciguara,MG,58.34,2024
1100023,Ariquemes,RO,65.62,2024
3109451,Cabeceira Grande,MG,54.59,2024
2926905,Rio do Pires,BA,15.62,2024
2704302,Maceió,AL,38.97,2024
2931905,Tucano,BA,35.55,2024
2908804,Contendas do Sincorá,BA,40.62,2024
2804409,Neópolis,SE,43.18,2024
2604403,Chã de Alegria,PE,63.28,2024
1301704,Humaitá,AM,60.51,2024
4107520,Esperança Nova,PR,71.04,2024
2407500,Maxaranguape,RN,35.11,2024
4107306,Doutor Camargo,PR,60.84,2024
2708956,Senador Rui Palmeira,AL,57.08,2024
2705309,Minador do Negrão,AL,27.99,2024
2932705,Uruçuca,BA,26.42,2024
2704302,Maceió,AL,40.58,2024
4312476,Morro Reuter,RS,66.3,2024
3156601,Rubim,MG,63.6,2024
3305505,Saquarema,RJ,62.51,2024
2806107,Rosário do Catete,SE,39.01,2024
4316907,Santa Maria,RS,41.4,2024
2704302,Maceió,AL,40.95,2024
2110609,São Bernardo,MA,67.87,2024
2701357,Campestre,AL,62.12,2024
2920205,Malhada,BA,33.68,2024
1100072,Corumbiara,RO,72.68,2024
4213302,Ponte Alta,SC,60.53,2024
4101051,Anahy,PR,69.97,2024
4320859,Tabaí,RS,22.5,2024
2204105,Francisco Ayres,PI,32.38,2024
2922102,Mundo Novo,BA,33.33,2024
4218251,Timbó Grande,SC,38.62,2024
4321204,Taquara,RS,45.8,2024
5003702,Dourados,MS,48.21,2024
4319158,São Miguel das Missões,RS,47.5,2024
2604007,Carpina,PE,59.18,2024
1100130,Machadinho D'Oeste,RO,64.75,2024
2104305,Godofredo Viana,MA,88.4,2024
2700300,Arapiraca,AL,43.75,2024
2703205,Igreja Nova,AL,50.74,2024
4304663,Capão do Leão,RS,28.2,2024
4318705,São Leopoldo,RS,37.5,2024
2904407,Brejolândia,BA,40.43,2024
2703700,Jaramataia,AL,40.27,2024
4206652,Guatambú,SC,42.94,2024
1200104,Brasiléia,AC,48.0,2024
2103307,Codó,MA,50.85,2024
1702901,Axixá do Tocantins,TO,40.2,2024
2515203,São Sebastião do Umbuzeiro,PB,69.29,2024
3127057,Fronteira dos Vales,MG,58.66,2024
4305454,Cidreira,RS,28.2,2024
1300300,Autazes,AM,46.41,2024
4307302,Erval Seco,RS,50.4,2024
4120903,Quedas do Iguaçu,PR,62.11,2024
3140308,Marliéria,MG,70.98,2024
1302009,Itapiranga,AM,29.27,2024
2208874,Ribeira do Piauí,PI,54.84,2024
2805901,Riachuelo,SE,31.48,2024
1200450,Senador Guiomard,AC,47.83,2024
2910107,Dom Basílio,BA,42.74,2024
5215207,Novo Brasil,GO,54.84,2024
5200902,Amorinópolis,GO,80.65,2024
3302403,Macaé,RJ,59.46,2024
3171907,Virgolândia,MG,70.97,2024
1304302,Urucará,AM,73.95,2024
2909802,Cruz das Almas,BA,33.56,2024
2932002,Uauá,BA,40.28,2024
2101509,Barão de Grajaú,MA,51.56,2024
1703701,Brejinho de Nazaré,TO,49.45,2024
1500131,Abel Figueiredo,PA,54.88,2024
2601904,Bezerros,PE,56.84,2024
3126703,Francisco Sá,MG,59.61,2024
1100346,Alvorada D'Oeste,RO,68.33,2024
1100379,Alto Alegre dos Parecis,RO,79.54,2024
4323002,Viamão,RS,38.9,2024
2112803,Viana,MA,53.36,2024
2708501,São Luís do Quitunde,AL,53.64,2024
2610103,Palmeirina,PE,59.45,2024
2601508,Belém de Maria,PE,79.67,2024
1301308,Codajás,AM,40.59,2024
4316501,Salvador do Sul,RS,70.4,2024
2402600,Ceará-Mirim,RN,32.38,2024
2905206,Caetité,BA,39.02,2024
4216206,São Francisco do Sul,SC,52.17,2024
1501402,Belém,PA,57.47,2024
4211504,Nova Trento,SC,51.4,2024
4105607,Cidade Gaúcha,PR,63.42,2024
4311627,Lindolfo Collor,RS,36.1,2024
5107297,São José do Povo,MT,74.75,2024
2700102,Água Branca,AL,48.8,2024
4112751,Jesuítas,PR,89.98,2024
4314902,Porto Alegre,RS,31.3,2024
4200101,Abelardo Luz,SC,56.3,2024
1100049,Cacoal,RO,65.81,2024
3107000,Biquinhas,MG,58.22,2024
2913002,Ibitiara,BA,37.36,2024
2705705,Olho d'Água das Flores,AL,45.46,2024
4103040,Boa Ventura de São Roque,PR,60.49,2024
4116802,Nova Cantu,PR,88.03,2024
2405801,João Câmara,RN,35.88,2024
1100098,Espigão D'Oeste,RO,62.76,2024
3142007,Mirabela,MG,54.27,2024
4108700,Grandes Rios,PR,61.6,2024
2400307,Afonso Bezerra,RN,49.28,2024
4212502,Penha,SC,48.52,2024
2101301,Bacuri,MA,57.55,2024
1304302,Urucará,AM,74.89,2024
2924108,Pedrão,BA,13.33,2024
2200905,Aroazes,PI,30.0,2024
2903953,Bom Jesus da Serra,BA,24.44,2024
2514701,São José do Sabugi,PB,48.54,2024
4309753,Ibarama,RS,41.4,2024
2924504,Pindaí,BA,38.33,2024
5213053,Mimoso de Goiás,GO,80.0,2024
3117207,Conceição das Pedras,MG,76.67,2024
3300159,Aperibé,RJ,68.41,2024
1302405,Lábrea,AM,68.07,2024
2204550,Guaribas,PI,75.0,2024
4317301,Santa Vitória do Palmar,RS,47.2,2024
4200101,Abelardo Luz,SC,59.88,2024
3300209,Araruama,RJ,55.89,2024
3165578,Senador Amaral,MG,63.76,2024
4118204,Paranaguá,PR,61.71,2024
1100254,Presidente Médici,RO,67.81,2024
2607653,Itambé,PE,43.31,2024
5006002,Nova Alvorada do Sul,MS,56.52,2024
3101508,Além Paraíba,MG,55.1,2024
1101484,São Felipe D'Oeste,RO,78.36,2024
